labels	quotes	stats	but	adj	advs	negations	survey	averagesent	proper	report	conj	comparative	superlat	questions	meme	personal	mon	modal	statives	strah	udivlen	zol	jdu	fu	ura	negati	positi	grustno	doverie	abstract_nouns	assertion_words	discourse_markers	claims	modality_words	cons	reas	purp	relat	tim	cond	passive	lentok
real_0903222_4.tsv	0	0	0	4	1	0	0	23	8	4	6	0	0	0	0	1	0	0	11	4	1	3	2	2	1	3	5	3	3	2	0	0	0	0	0	0	0	1	0	0	3	92
real_1003222_2.tsv	16	0	0	154	79	15	2	20.603960396039604	170	22	64	15	5	6	0	5	0	5	138	63	31	49	54	19	32	116	92	44	52	48	3	0	11	7	0	0	7	23	15	0	15	2081
real_1003222_2.tsv	33	0	0	201	92	22	5	23.333333333333332	253	30	87	15	1	0	0	6	0	13	180	97	27	75	50	32	29	182	117	65	68	44	10	0	28	9	1	1	7	13	12	1	27	2870
real_1003222_2.tsv	1	0	0	40	11	1	0	25.75	18	3	22	2	1	0	1	5	0	4	19	27	21	4	27	0	20	23	36	12	17	9	4	0	8	2	0	0	4	17	0	0	2	515
real_1003222_2.tsv	6	0	0	15	8	2	0	36.625	23	6	9	0	0	0	0	1	0	0	28	13	4	5	10	1	4	11	16	6	7	5	2	1	2	1	0	2	1	3	1	0	3	293
real_1003222_2.tsv	1	0	0	52	11	1	0	38.411764705882355	52	0	37	2	0	0	0	0	0	0	41	7	4	7	21	0	7	8	47	2	33	7	5	1	5	0	0	0	0	10	1	0	3	653
real_1003222_2.tsv	16	0	0	45	29	1	1	19.5625	48	12	33	8	1	1	0	4	0	7	58	14	5	12	9	9	10	32	29	13	29	38	2	2	15	3	0	2	1	6	1	2	7	626
real_1003222_2.tsv	3	0	0	13	16	8	0	26.933333333333334	38	4	19	2	1	0	0	0	0	1	29	16	5	13	5	1	3	22	22	4	7	19	8	1	9	1	0	1	1	5	0	0	3	404
real_1003222_2.tsv	10	0	0	42	8	3	0	30.75	18	3	11	3	2	0	0	0	0	0	20	9	2	10	7	5	2	14	21	6	14	10	1	1	10	2	0	0	0	2	1	0	6	369
real_1003222_2.tsv	2	0	0	11	6	0	0	31.5	9	0	5	0	1	0	0	0	0	0	13	4	2	1	2	1	1	13	3	3	1	5	1	0	2	0	0	0	0	1	2	0	0	189
real_1003222_2.tsv	0	0	0	3	1	0	0	45.5	12	0	0	1	0	0	0	0	0	0	3	4	2	2	5	3	1	13	11	2	3	1	1	0	2	1	0	0	0	0	1	0	0	91
real_1003222_2.tsv	2	0	0	11	6	1	0	35.75	14	4	5	0	0	0	0	0	0	0	5	5	0	6	5	0	1	5	7	2	5	4	0	1	1	1	0	0	0	0	0	0	0	143
real_1003222_2.tsv	2	0	0	40	13	0	1	23.045454545454547	46	4	23	2	0	0	0	0	0	1	39	10	5	8	11	2	5	29	27	9	17	24	4	1	5	2	0	0	2	3	2	0	4	507
real_1003222_2.tsv	12	0	0	45	13	2	0	36.61538461538461	25	7	21	4	0	0	0	0	0	0	28	26	5	16	3	6	4	28	11	15	10	7	1	2	12	3	0	2	0	7	1	0	6	476
real_1003222_2.tsv	3	0	0	11	6	1	1	31.22222222222222	19	3	11	1	1	0	0	0	0	1	21	6	1	3	4	0	1	10	12	3	7	0	1	1	2	0	0	0	1	7	0	1	3	281
real_1003222_2.tsv	1	0	0	25	7	6	1	31.75	9	0	7	0	0	0	0	1	0	1	19	8	1	0	7	0	2	6	15	3	9	2	2	0	9	2	0	0	0	3	0	2	3	254
real_1003222_2.tsv	1	0	0	21	12	0	0	23.583333333333332	13	0	13	2	0	0	0	0	0	5	14	3	1	3	3	0	0	10	5	3	5	2	0	1	3	0	0	0	1	4	1	0	1	283
real_1003222_2.tsv	2	0	0	20	15	1	0	29.636363636363637	12	5	10	4	1	0	0	0	0	4	17	10	7	5	12	2	4	15	22	3	16	4	1	1	3	5	0	2	1	3	0	0	1	326
real_1003222_2.tsv	7	0	0	88	78	10	3	34.97674418604651	91	10	55	9	8	1	0	6	0	1	140	69	36	57	28	24	7	104	58	38	25	18	5	8	19	14	0	0	4	19	4	1	25	1504
real_1003222_2.tsv	1	0	0	77	18	1	0	32.68181818181818	64	12	42	4	0	0	0	0	0	5	36	15	3	25	4	18	3	39	20	10	12	1	1	0	4	1	0	0	7	2	0	1	0	719
real_1003222_2.tsv	2	0	0	7	11	0	0	24.88888888888889	15	5	9	2	2	0	0	1	0	0	21	15	6	10	4	3	6	16	14	9	11	0	0	0	5	2	0	0	0	3	1	0	4	224
real_1003222_2.tsv	10	0	0	17	7	6	0	23.5	22	2	9	2	2	0	0	2	0	4	17	19	7	10	1	6	1	21	7	12	3	7	0	0	3	0	0	1	0	1	0	0	5	329
real_1003222_2.tsv	4	0	0	14	8	0	0	33.5	25	2	8	1	0	0	0	2	0	1	26	8	6	8	3	5	3	12	7	6	5	18	0	1	0	1	0	0	0	4	1	0	3	268
real_1003222_2.tsv	2	0	0	13	13	0	1	36.6	4	2	6	5	2	0	0	0	0	0	17	11	4	11	4	2	1	18	14	5	5	4	0	0	3	0	0	1	0	2	1	0	4	183
real_1003222_2.tsv	11	0	0	43	34	6	4	50.21052631578947	47	7	34	3	0	0	1	3	0	1	60	9	6	4	24	2	9	37	43	2	37	34	1	1	16	16	0	0	6	17	0	0	7	954
real_1003222_2.tsv	3	0	0	9	6	0	0	11.266666666666667	9	2	5	2	0	2	0	2	0	0	20	13	7	10	5	5	6	18	10	6	6	4	0	0	0	1	0	0	1	1	1	0	0	169
real_1003222_2.tsv	0	0	0	25	6	0	0	38.125	16	1	11	0	0	0	0	0	0	0	24	7	2	9	5	3	4	15	14	8	10	13	0	0	1	3	0	0	0	4	1	0	1	305
real_1003222_2.tsv	7	0	0	10	10	10	0	19.05	14	18	18	2	0	0	1	6	0	3	28	11	2	10	5	3	1	22	4	5	2	0	0	1	2	1	0	1	2	3	4	1	3	381
real_1003222_2.tsv	0	0	0	9	2	0	2	32.4	6	0	4	0	2	0	0	2	0	0	10	5	0	4	3	2	3	6	9	2	5	3	0	0	1	0	0	0	0	6	0	0	2	162
real_1003222_2.tsv	4	0	0	12	3	1	0	36.42857142857143	17	6	8	0	0	0	0	1	0	0	20	7	1	4	4	1	6	13	14	3	13	8	1	0	5	4	0	1	0	5	1	0	4	255
real_1003222_2.tsv	1	0	0	10	12	3	0	37.8	16	1	5	1	0	0	0	1	0	3	13	1	3	4	8	2	5	7	11	2	6	0	0	0	4	0	0	0	2	2	0	0	0	189
real_1003222_2.tsv	0	1	0	21	7	0	0	25.666666666666668	10	2	3	1	1	0	0	0	0	0	11	6	2	4	3	0	2	8	10	0	3	9	0	0	0	2	0	0	0	3	0	0	3	154
real_1003222_2.tsv	2	1	0	10	12	0	0	24.333333333333332	12	3	1	1	0	0	0	0	0	1	12	5	0	2	3	0	1	8	6	0	5	0	0	0	4	2	0	0	0	0	2	0	0	146
real_1003222_2.tsv	12	1	0	74	79	10	0	25.163265306122447	59	4	46	19	9	0	0	2	0	13	91	28	11	8	30	1	11	60	65	23	37	34	2	1	11	9	2	0	8	14	5	0	7	1233
real_1003222_2.tsv	9	0	0	53	31	4	0	31.2	41	1	24	11	3	0	0	4	2	5	55	20	6	12	16	5	2	38	26	9	17	5	2	1	9	4	0	0	2	11	5	3	5	780
real_1003222_2.tsv	6	0	0	25	8	1	0	30.133333333333333	48	3	18	2	0	0	0	4	0	0	29	14	6	12	17	2	7	29	23	11	11	8	0	0	5	3	0	0	2	7	4	0	2	452
real_1003222_2.tsv	6	0	0	35	25	7	0	32.3	55	8	35	3	1	0	1	5	0	3	50	29	2	21	13	0	2	38	28	19	17	8	7	4	8	2	0	0	1	5	1	3	6	646
real_1003222_2.tsv	1	0	0	10	3	0	0	23.428571428571427	18	5	10	1	0	0	0	1	0	0	19	15	6	10	6	5	5	14	10	7	9	3	0	0	0	0	0	1	0	2	1	0	2	164
real_1003222_2.tsv	0	0	0	25	6	0	0	27.666666666666668	15	1	11	2	0	0	0	0	0	0	14	4	2	4	3	1	1	16	3	4	1	11	2	0	6	1	0	0	2	2	0	0	0	249
real_1003222_2.tsv	0	0	0	17	8	3	0	32.63636363636363	14	12	20	1	1	0	0	0	0	6	27	6	4	2	5	2	3	20	16	4	7	4	3	1	5	1	0	2	0	4	0	1	5	359
real_1003222_2.tsv	20	0	0	156	96	13	1	28.17721518987342	161	22	102	22	4	5	0	10	0	10	165	69	17	70	51	21	29	136	128	44	91	79	7	4	26	20	0	3	7	33	15	2	6	2226
real_1003222_2.tsv	11	0	0	113	81	5	0	29.741935483870968	92	23	55	16	7	0	0	4	0	17	117	46	39	23	57	20	28	120	129	16	53	50	2	7	19	5	0	3	1	19	6	1	6	1844
real_1003222_2.tsv	6	0	0	46	18	6	0	25.095238095238095	41	11	17	3	0	0	0	0	0	4	33	3	5	3	11	0	4	22	20	0	11	18	0	0	4	4	0	1	3	4	0	1	0	527
real_1003222_2.tsv	8	0	0	22	16	4	0	23.625	32	7	16	3	2	0	0	1	0	6	27	10	2	10	5	3	2	17	20	8	10	7	0	0	9	3	0	0	0	0	3	0	3	378
real_1003222_2.tsv	9	0	0	47	29	1	0	39.4	70	12	19	9	5	0	0	2	0	5	42	7	5	11	22	3	8	44	35	3	20	4	0	4	9	6	0	3	4	5	2	1	3	788
real_1003222_2.tsv	0	0	0	11	6	0	0	27.2	11	4	4	2	2	0	0	0	0	0	6	2	3	3	3	0	2	4	5	2	2	3	1	0	4	0	0	0	0	0	0	0	1	136
real_1003222_2.tsv	1	0	0	20	7	0	0	26	29	1	12	1	0	0	0	0	0	0	14	4	2	4	5	0	1	7	14	6	2	9	0	0	1	0	0	0	1	2	1	0	0	260
real_1003222_2.tsv	1	0	0	15	5	0	0	25.428571428571427	10	0	6	1	0	0	0	0	0	2	13	11	9	6	6	1	5	13	21	4	11	2	0	0	3	1	0	0	1	4	0	0	1	178
real_1003222_2.tsv	21	0	0	46	19	1	0	30.733333333333334	29	12	19	2	0	0	2	8	0	1	27	0	2	6	5	5	2	16	17	5	14	13	1	2	7	3	0	0	1	4	2	0	0	461
real_1003222_2.tsv	12	1	0	24	19	10	0	32.86666666666667	34	11	10	2	1	0	1	7	0	1	50	20	3	8	11	2	5	25	29	15	12	7	0	1	7	4	0	0	3	8	2	1	4	493
real_1003222_2.tsv	0	0	0	10	8	0	0	29.5	28	0	19	1	2	0	0	1	0	0	18	4	3	1	3	1	3	8	11	0	8	3	0	0	1	0	0	1	0	4	1	0	1	295
real_1003222_2.tsv	1	0	0	5	3	0	0	49.5	9	2	2	0	0	0	1	1	0	2	11	6	0	6	2	0	0	7	6	3	4	0	2	0	1	1	0	0	0	2	0	0	2	99
real_1003222_2.tsv	6	0	0	20	3	1	0	32	10	1	2	0	0	0	0	0	0	0	16	11	3	7	2	5	2	11	6	4	5	0	0	0	1	0	0	0	0	0	2	0	3	160
real_1003222_2.tsv	8	0	0	58	21	2	0	31.64	58	13	32	4	4	0	0	5	0	2	65	13	12	19	20	10	13	37	42	13	21	7	1	2	11	4	0	0	0	19	4	0	4	791
real_1003222_2.tsv	10	0	0	62	28	1	0	32.4	30	8	45	2	3	0	0	2	0	1	27	26	5	20	17	6	13	35	44	6	30	17	0	1	5	7	0	0	4	10	0	0	3	648
real_1003222_2.tsv	4	0	0	15	12	5	0	25.181818181818183	27	6	10	2	1	0	0	0	0	0	23	12	2	10	4	2	2	23	13	7	11	8	1	0	6	4	0	0	0	3	1	0	8	277
real_1003222_2.tsv	12	0	0	30	30	8	0	20.485714285714284	44	5	19	4	0	1	1	8	0	3	73	22	5	28	12	15	6	44	49	24	33	9	1	3	8	6	0	2	1	8	2	0	9	717
real_1003222_2.tsv	1	0	0	17	7	0	0	36.166666666666664	13	2	8	2	1	0	0	0	0	1	13	3	2	0	5	0	2	5	11	0	8	0	2	0	1	2	0	0	0	1	1	0	4	217
real_1003222_2.tsv	2	0	0	30	23	1	0	27.36842105263158	27	0	23	2	0	0	0	0	0	0	32	13	1	5	8	2	0	35	21	11	9	16	1	0	1	1	0	1	0	6	3	0	1	520
real_1003222_2.tsv	0	0	0	5	2	1	0	24	16	1	5	0	0	0	0	0	0	2	12	3	1	4	4	0	2	13	6	5	4	4	0	0	4	0	0	0	0	0	0	0	1	144
real_1003222_2.tsv	14	0	0	26	5	3	0	30	15	8	11	0	0	0	0	1	0	1	20	3	1	3	2	3	0	9	8	0	7	1	1	0	6	0	0	0	2	2	0	0	0	240
real_1003222_2.tsv	2	0	0	13	2	1	0	39.333333333333336	15	5	2	2	1	0	0	1	0	0	12	2	2	2	4	0	2	3	8	0	5	0	0	0	2	1	0	1	0	1	0	0	0	118
real_1003222_2.tsv	1	0	0	32	6	2	1	35.81818181818182	27	2	8	0	2	0	0	1	0	0	34	12	7	12	14	4	10	24	20	9	16	0	0	0	3	0	0	0	0	7	5	0	6	394
real_1003222_2.tsv	5	0	0	15	5	0	0	33.833333333333336	24	5	8	2	3	0	0	0	0	0	10	7	6	3	10	2	5	16	19	6	14	3	0	0	2	0	0	0	1	1	0	0	0	203
real_1003222_2.tsv	8	0	0	15	3	0	0	35.166666666666664	14	5	9	0	0	0	0	2	0	3	19	8	3	3	7	2	1	11	5	6	7	10	2	0	2	0	0	0	1	3	2	0	2	211
real_1003222_2.tsv	5	0	0	17	6	0	0	24	27	4	5	7	2	0	0	2	0	0	6	14	1	10	3	3	2	13	8	5	3	6	0	0	1	0	0	0	1	0	0	0	0	192
real_1003222_2.tsv	3	0	0	17	12	1	0	31	36	3	16	2	2	0	0	0	0	2	33	6	6	5	11	2	5	26	17	5	13	12	0	0	6	2	0	0	0	10	0	0	1	403
real_1003222_2.tsv	0	0	0	15	3	0	0	24.285714285714285	13	1	6	0	0	0	0	1	0	0	19	2	2	3	10	3	3	11	18	2	4	2	0	1	1	0	0	0	0	2	2	1	2	170
real_1003222_2.tsv	5	0	0	25	9	1	0	28.466666666666665	48	8	19	2	0	0	0	0	0	2	29	2	1	1	9	6	5	18	21	3	13	15	0	2	6	0	0	1	1	3	1	0	4	427
real_1003222_2.tsv	12	0	0	26	12	0	0	41.875	24	1	17	3	2	0	0	0	0	2	22	7	1	10	3	0	1	12	20	1	8	0	0	1	3	2	0	0	1	7	2	0	1	335
real_1003222_2.tsv	2	0	0	10	4	5	0	24.833333333333332	16	1	7	2	0	0	0	0	0	0	9	3	2	3	3	2	1	11	10	0	5	6	0	0	1	1	0	0	0	0	0	0	0	149
real_1003222_2.tsv	6	0	0	46	23	5	0	29.571428571428573	15	5	31	2	1	0	0	1	2	4	54	8	4	5	10	6	5	27	40	8	24	7	4	1	12	5	0	3	0	11	0	1	1	621
real_1003222_2.tsv	0	0	0	8	5	2	0	50.666666666666664	16	5	10	2	1	0	1	1	0	0	13	1	1	1	5	0	4	9	9	3	4	3	0	0	3	0	0	0	1	0	0	0	2	152
real_1003222_2.tsv	5	0	0	10	5	5	0	24.4	26	13	13	3	0	0	0	0	0	0	11	10	0	11	5	0	1	13	9	5	4	5	0	0	5	0	0	0	0	1	1	0	0	244
real_1003222_2.tsv	8	0	0	32	14	2	0	25.923076923076923	24	16	10	4	0	0	0	2	0	0	28	11	1	11	11	3	6	17	22	1	11	15	0	0	10	4	0	0	2	1	0	0	3	337
real_1003222_2.tsv	13	0	0	45	13	2	0	37.86666666666667	19	3	31	2	1	0	0	1	0	4	26	25	2	17	7	7	7	31	26	15	12	24	3	1	9	7	0	0	0	8	0	0	5	568
real_1003222_2.tsv	1	0	0	10	10	1	1	29.727272727272727	21	6	15	1	0	0	0	0	0	0	19	12	6	7	6	1	3	18	13	6	10	0	3	0	5	0	0	1	3	2	1	0	0	327
real_1003222_2.tsv	2	0	0	12	13	2	0	34.111111111111114	28	6	17	1	0	0	0	0	1	2	30	2	3	5	3	1	4	16	11	3	9	9	0	0	2	1	0	3	1	2	1	0	2	307
real_1003222_2.tsv	10	0	0	25	15	4	0	30.846153846153847	27	3	14	5	0	0	0	3	0	2	33	8	0	9	8	2	3	16	23	9	15	35	1	0	4	0	0	2	2	4	1	0	0	401
real_1003222_2.tsv	5	0	0	20	35	5	0	30.14814814814815	11	17	56	6	4	0	0	7	0	5	62	42	20	23	26	4	16	38	41	26	15	50	1	3	6	5	0	6	2	21	0	3	6	814
real_1003222_2.tsv	7	0	0	22	10	0	0	21.625	15	2	15	4	0	0	0	0	0	9	21	7	0	6	11	0	3	9	21	2	14	16	0	1	5	2	0	2	1	9	0	0	0	346
fake_0903222_9.tsv	1	0	0	23	11	11	0	15.68	18	11	27	1	0	0	1	6	0	6	49	10	3	9	5	6	2	16	25	11	16	7	0	0	4	0	0	0	2	2	2	1	4	392
fake_0903222_9.tsv	6	0	0	56	20	3	0	27.304347826086957	49	12	28	7	3	0	0	0	0	1	47	23	4	15	7	7	3	35	41	16	36	24	0	2	9	7	0	0	0	14	2	1	2	628
fake_0903222_9.tsv	1	0	0	25	16	4	0	30.333333333333332	40	3	20	2	1	0	0	0	0	2	32	17	17	16	20	6	14	41	32	15	22	9	0	0	7	0	0	0	3	4	1	0	5	455
fake_0903222_9.tsv	7	0	0	32	28	5	0	17.6	31	6	13	6	1	0	0	5	0	0	37	21	2	17	12	3	1	28	22	3	6	8	1	1	12	1	0	0	0	2	1	0	2	440
fake_0903222_9.tsv	10	0	0	55	53	11	0	19.75	32	4	37	8	1	1	0	1	0	3	50	22	6	17	17	14	11	53	52	22	25	24	3	1	14	4	0	2	2	12	3	0	6	790
fake_0903222_9.tsv	2	0	0	34	15	2	0	27.055555555555557	29	3	6	3	1	0	0	0	0	0	21	15	5	9	14	1	1	24	25	9	11	8	0	1	9	2	0	0	1	0	1	0	6	487
fake_0903222_9.tsv	16	0	0	121	48	10	0	23.216216216216218	126	21	51	8	4	0	1	7	0	3	110	72	26	54	35	12	19	101	79	37	36	39	1	1	30	2	0	0	3	12	9	1	19	1718
fake_0903222_9.tsv	1	0	0	51	37	9	1	31.32	59	8	28	3	2	0	0	1	0	5	68	33	5	26	16	7	4	54	39	16	34	33	6	7	23	9	0	2	2	9	2	0	2	783
fake_0903222_9.tsv	1	0	0	32	11	2	0	24.833333333333332	17	2	20	1	1	0	0	0	0	0	23	31	7	20	11	1	9	31	28	16	15	11	0	0	4	2	0	0	0	5	0	0	8	447
fake_0903222_9.tsv	4	0	0	27	18	5	0	24.647058823529413	43	10	18	4	0	0	0	5	0	4	43	16	7	14	11	5	1	18	22	9	5	3	0	1	7	2	0	2	3	3	1	3	2	419
fake_0903222_9.tsv	4	0	0	30	27	6	0	27.11111111111111	39	1	21	5	1	0	0	0	0	5	53	15	6	15	9	2	5	28	31	15	13	4	0	3	2	2	0	0	0	11	4	3	4	488
fake_0903222_9.tsv	7	0	0	55	20	5	0	26.25	68	15	24	2	4	0	1	4	2	5	46	16	10	21	17	8	16	31	59	19	32	38	1	1	11	5	0	0	7	4	0	1	5	735
fake_0903222_9.tsv	4	0	0	26	17	0	0	27.470588235294116	36	14	17	4	1	0	1	2	0	3	29	12	3	5	10	2	3	22	17	8	14	6	1	0	3	2	0	0	6	6	4	1	3	467
fake_0903222_9.tsv	6	0	0	44	26	2	0	28.652173913043477	21	3	26	6	3	0	0	4	0	10	55	14	12	9	13	5	13	32	43	15	27	29	1	2	5	8	0	2	2	17	0	0	6	659
fake_0903222_9.tsv	3	0	0	33	9	0	2	24.105263157894736	56	1	13	2	1	0	1	3	0	1	31	11	7	8	15	5	8	26	21	11	13	1	0	0	3	2	0	0	3	4	3	2	5	458
fake_0903222_9.tsv	4	0	0	37	17	2	0	26.88888888888889	16	2	14	3	1	0	0	0	4	1	39	9	4	9	10	1	4	32	34	13	20	27	2	2	9	0	0	1	0	5	2	0	2	484
fake_0903222_9.tsv	1	0	0	23	15	2	0	32.142857142857146	9	5	25	1	2	0	0	3	3	5	32	10	1	7	13	1	3	22	33	4	34	28	0	1	15	5	0	0	2	14	0	0	4	450
fake_0903222_9.tsv	1	1	0	29	15	3	6	23.214285714285715	46	2	14	3	4	0	0	1	0	2	45	15	11	19	18	5	21	32	44	15	34	53	6	4	17	0	0	0	1	5	3	1	10	650
fake_0903222_9.tsv	23	0	0	165	80	9	1	31.272727272727273	103	11	78	14	3	0	1	4	0	4	134	23	16	23	26	9	12	68	92	20	57	62	26	5	27	15	0	4	5	22	5	1	12	1720
fake_0903222_9.tsv	26	0	0	140	111	13	1	20.978947368421053	84	10	70	14	5	5	0	2	0	10	117	85	29	62	50	19	22	114	110	34	51	56	4	5	24	15	0	1	9	20	5	3	15	1993
fake_0903222_9.tsv	7	0	0	112	78	15	0	28.244444444444444	44	10	49	6	2	4	1	3	0	14	130	80	8	45	29	18	11	91	79	40	44	41	6	8	32	23	0	0	7	21	3	3	7	1271
fake_0903222_9.tsv	11	0	0	27	38	11	0	22.035714285714285	47	15	29	8	4	0	2	4	0	1	66	22	5	12	13	11	7	33	24	19	17	27	2	1	6	3	0	3	1	3	5	3	3	617
fake_0903222_9.tsv	3	0	0	14	28	8	0	17.347826086956523	19	6	22	6	1	0	0	0	0	3	38	6	3	0	6	3	5	17	14	8	9	6	0	0	6	1	0	1	0	3	5	1	3	399
fake_0903222_9.tsv	2	0	0	48	10	0	0	32.11764705882353	9	3	26	1	0	0	0	0	1	0	24	20	9	13	23	0	10	19	40	7	32	8	1	0	9	3	0	0	1	6	0	0	3	546
fake_0903222_9.tsv	2	0	0	11	7	0	0	28.846153846153847	6	2	17	1	0	0	0	0	2	0	29	10	9	2	8	1	8	9	22	1	11	11	0	0	0	0	0	0	0	4	0	0	8	375
fake_0903222_9.tsv	14	2	0	204	250	56	0	18.337278106508876	89	15	170	51	10	3	1	12	1	29	217	59	41	38	97	23	89	140	214	67	125	134	3	10	36	30	0	2	1	32	5	12	3	3099
fake_0903222_9.tsv	5	0	0	49	56	13	0	25.476190476190474	55	0	48	6	12	0	1	3	0	1	78	13	10	14	14	7	13	38	44	10	26	40	0	0	6	3	0	2	3	12	4	1	16	1070
fake_0903222_9.tsv	3	0	0	37	30	2	0	26.304347826086957	36	1	16	9	3	0	0	0	0	6	30	6	7	4	12	1	6	24	32	3	15	6	1	1	4	4	0	2	1	5	1	1	1	605
fake_0903222_9.tsv	16	0	0	66	45	8	0	26.82857142857143	76	19	48	9	1	1	0	4	0	6	80	18	3	11	21	15	9	52	60	10	28	17	2	3	7	6	0	0	4	12	2	0	4	939
fake_0903222_9.tsv	5	0	0	24	42	15	0	16.34285714285714	22	3	19	14	5	3	0	4	0	2	63	26	2	26	5	11	5	40	38	18	16	8	7	0	4	4	0	0	0	10	0	4	4	572
fake_0903222_9.tsv	2	0	0	16	19	4	0	19.944444444444443	22	2	13	0	0	2	0	1	0	1	36	13	2	6	3	1	2	15	21	7	9	15	2	3	5	2	0	0	0	3	1	1	3	359
fake_0903222_9.tsv	10	0	0	86	35	8	1	31.571428571428573	106	12	47	5	2	1	0	2	0	7	82	30	9	32	26	17	11	70	64	22	31	20	1	3	9	4	0	1	3	14	6	4	6	1105
fake_0903222_9.tsv	2	0	0	49	23	4	0	26.666666666666668	47	1	24	11	7	0	0	1	0	4	47	14	2	18	4	3	4	45	19	17	17	33	0	4	7	1	0	1	1	13	2	0	8	720
fake_0903222_9.tsv	9	0	0	61	36	7	0	22.705882352941178	19	3	29	11	0	1	0	0	0	15	64	38	8	29	18	35	4	61	35	37	24	37	3	3	6	12	0	1	1	14	4	3	7	772
fake_0903222_9.tsv	4	0	0	12	9	2	0	21.533333333333335	19	3	11	4	3	0	0	1	0	3	18	21	2	12	4	4	1	30	17	15	15	2	4	0	4	1	0	0	0	5	1	0	4	323
fake_0903222_9.tsv	6	0	0	13	22	4	0	24.045454545454547	50	6	27	1	0	0	0	1	0	2	50	13	3	6	5	3	1	20	8	13	8	15	0	2	9	2	0	0	1	5	3	0	6	529
fake_0903222_5.tsv	12	0	0	41	37	7	1	17.954545454545453	50	11	38	1	0	6	0	1	0	7	59	22	6	21	15	3	7	33	37	16	25	34	2	5	12	9	0	2	4	5	2	6	3	790
fake_0903222_5.tsv	2	0	0	29	35	11	0	25.565217391304348	24	0	5	1	0	0	2	5	0	1	28	10	8	12	15	8	8	24	25	9	18	6	0	0	1	6	0	0	2	5	0	1	4	588
fake_0903222_5.tsv	21	0	0	136	72	27	4	26.857142857142858	122	16	92	11	10	3	1	7	0	8	137	67	18	52	36	15	21	111	107	60	77	82	2	3	28	6	0	3	5	39	8	3	15	1880
fake_0903222_5.tsv	2	0	0	63	31	3	0	27.558823529411764	55	1	25	6	15	0	0	8	0	3	50	7	7	13	17	6	9	23	34	11	16	18	0	1	4	3	0	0	1	17	1	1	11	937
fake_0903222_5.tsv	16	0	0	128	64	11	1	33.69090909090909	121	12	64	10	2	0	1	4	0	8	130	64	26	53	36	9	14	109	96	40	52	34	1	9	18	11	0	1	5	23	10	3	14	1853
fake_0903222_5.tsv	4	0	0	19	7	3	0	30.77777777777778	20	11	14	1	0	0	0	2	0	0	21	10	5	11	6	5	2	17	20	6	8	5	0	0	4	4	0	0	2	1	0	1	1	277
fake_0903222_5.tsv	4	0	0	28	18	5	0	24.705882352941178	15	5	27	4	1	0	1	3	0	4	34	7	2	8	6	8	4	23	28	3	18	12	1	1	6	7	0	0	4	3	1	1	2	420
fake_0903222_5.tsv	4	0	0	74	42	13	0	20.32	67	3	29	3	4	0	1	6	0	5	57	16	14	13	18	11	12	35	48	13	26	24	1	1	4	4	0	2	1	7	5	1	3	1016
fake_0903222_5.tsv	4	0	0	30	6	1	0	20.9375	35	1	9	1	0	0	0	2	0	0	18	6	3	8	5	2	4	13	14	4	5	3	4	0	3	3	0	0	2	3	0	1	3	335
fake_0903222_5.tsv	9	0	0	110	64	10	2	33.75	13	8	85	7	0	1	1	1	0	12	64	75	8	52	45	9	9	79	101	38	49	22	8	3	27	19	0	0	1	19	2	0	3	1350
fake_0903222_5.tsv	12	0	0	96	53	17	2	34.64102564102564	81	9	90	9	0	0	1	2	0	11	137	44	9	41	28	14	13	75	89	36	61	36	9	0	18	11	0	1	7	19	1	5	11	1351
fake_0903222_5.tsv	6	0	0	22	23	6	1	26.263157894736842	37	6	22	1	3	0	0	2	0	2	37	9	2	7	6	2	6	24	23	4	14	3	0	1	5	8	0	0	3	3	1	2	3	499
fake_0903222_5.tsv	4	0	0	118	73	7	0	22.026315789473685	74	6	70	10	7	15	1	11	0	2	119	19	17	20	45	14	37	63	75	16	48	50	0	8	16	10	0	0	3	22	7	2	16	1674
fake_0903222_5.tsv	0	0	0	29	11	1	0	25.210526315789473	47	1	10	4	0	0	0	3	0	0	37	1	9	4	15	2	15	12	19	2	8	10	0	2	7	5	0	0	1	3	1	1	6	479
fake_0903222_5.tsv	11	0	0	167	66	9	1	28.17142857142857	109	4	102	18	5	0	1	5	0	20	98	11	13	5	41	7	17	53	123	12	68	124	0	2	14	23	0	0	12	30	1	5	10	1972
fake_0903222_5.tsv	0	0	0	133	144	28	0	25.180722891566266	52	11	108	28	8	7	0	4	0	30	157	54	24	44	58	20	37	102	144	42	72	90	6	5	27	17	0	3	8	25	15	6	21	2090
fake_0903222_5.tsv	0	0	0	14	8	2	0	26.666666666666668	11	2	15	1	1	0	0	0	0	0	24	5	1	5	4	5	3	12	15	4	6	14	7	0	9	6	0	0	3	1	1	1	0	320
fake_0903222_5.tsv	20	0	0	231	108	21	0	38.12658227848101	70	8	78	9	12	0	1	8	0	14	150	40	30	32	50	21	31	100	200	27	119	113	9	4	53	49	0	0	4	35	7	4	22	3012
fake_0903222_5.tsv	3	0	0	15	15	2	0	19.866666666666667	19	2	15	1	2	0	0	0	0	3	26	5	4	7	3	2	2	16	12	3	5	1	0	1	2	3	0	0	2	2	0	1	1	298
